Link_Produk, Link_Gambar, Deskripsi_Singkat, Nama_Produk, Status_Stok, Label_Promo, Deskripsi_Lengkap
"https://shopee.co.id/Tempered-Glass-HD-Anti-Static-iPhone-X-Xs-XR-Xs-Max-11-11-Pro-11-Pro-Max-12-12-Pro-12-Pro-Max-12-Mini-Anti-Gores-Full-Layar-Full-Screen-Full-Cover-i.913643695.24955758750?extraParams=%7B%22display_model_id%22%3A158482596434%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98x-lpv80tsmg1mtb6"",""Tempered Glass HD Anti Static iPhone X Xs XR Xs Max 11 11 Pro 11 Pro Max 12 12 Pro 12 Pro Max 12 Mini Anti Gores Full Layar Full Screen Full Cover"",""13.800"",""-54%"",""5.0"",""525 terjual"""
"https://shopee.co.id/TG-Full-layar-anti-radiasi-oppo-A5i-A5i-PRO-A5S-A3S-A1K-A5-A5-PRO-A5X-A5-2020-A9-2020-A92-A92S-A93-A94-A95-A95-A36-A52-A37-Neo9-A53-A53-A53S-2020-A38-A57-2022-A57-2016-A56-A56S-A59-A57S-A54-A55-A55-A54-A54S-A53-K7-K9-K9-Pro-K10-K3-tempered-glass-oppo-i.913643695.42425977042?extraParams=%7B%22display_model_id%22%3A355043464688%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224s-mgfzoblnd8nc42"",""TG Full layar anti radiasi oppo A5i A5i PRO A5S A3S A1K A5 A5 PRO A5X A5 2020 A9 2020 A92 A92S A93 A94 A95 A95 A36 A52 A37 Neo9 A53 A53 A53S 2020 A38 A57 2022 A57 2016 A56 A56S A59 A57S A54 A55 A55 A54 A54S A53 K7 K9 K9 Pro K10 K3 tempered glass oppo"",""12.960"",""-64%"",""4.6"",""156 terjual"""
"https://shopee.co.id/Tempered-Glass-bening-9D-vivo-Y100-4G-Y100-5G-Y100T-Anti-gores-full-layar-i.913643695.25139515352?extraParams=%7B%22display_model_id%22%3A166865282616%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rasd-m3umfhxsspngbe"",""Tempered Glass bening 9D vivo Y100 4G Y100 5G Y100T Anti gores full layar"",""12.950"",""-63%"",""4.8"",""311 terjual"""
"https://shopee.co.id/Silikon-Case-softcase-Protector-Pro-Camera-samsung-A52-A52S-A52S-5G-A21S-A7-2018-A12-M12-M21-J4-J6-Silikon-Case-Softase-Protector-Pro-Camera-i.913643695.23284136214?extraParams=%7B%22display_model_id%22%3A235759325743%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98t-ln3tjsy5yjdbd3"",""Silikon Case softcase Protector Pro Camera samsung A52 A52S A52S 5G A21S A7 2018 A12 M12 M21 J4+ J6+ Silikon Case Softase Protector Pro Camera"",""14.000"",""-60%"",""4.8"",""1RB+ terjual"""
"https://shopee.co.id/TG-full-Matte-Glass-oppo-A17-A17K-A77-5G-A77S-A58-4G-A58-5G-Tempered-Glass-oppo-Glare-Anti-Gores-Full-Layar-i.913643695.21378676140?extraParams=%7B%22display_model_id%22%3A137549810016%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""TG full Matte Glass oppo A17 A17K A77 5G A77S A58 4G A58 5G Tempered Glass oppo Glare Anti Gores Full Layar"",""12.150"",""-73%"",""4.8"",""508 terjual"""
"https://shopee.co.id/TG-Full-Matte-Glass-oppo-A5i-A5i-PRO-A5S-A3S-A1K-A5-A5-PRO-A5X-A5-2020-A9-2020-A92-A92S-A93-A94-A95-A95-A36-A52-A37-Neo9-A53-A53-A53S-2020-A38-A57-2022-A57-2016-A56-A56S-A59-A57S-A54-A55-A55-A54-A54S-A53-K7-K9-K9-Pro-K10-K3-tempered-glass-oppo-i.913643695.56750615801?extraParams=%7B%22display_model_id%22%3A370053869389%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""TG Full Matte Glass oppo A5i A5i PRO A5S A3S A1K A5 A5 PRO A5X A5 2020 A9 2020 A92 A92S A93 A94 A95 A95 A36 A52 A37 Neo9 A53 A53 A53S 2020 A38 A57 2022 A57 2016 A56 A56S A59 A57S A54 A55 A55 A54 A54S A53 K7 K9 K9 Pro K10 K3 tempered glass oppo"",""12.960"",""-64%"",""4.8"",""81 terjual"""
"https://shopee.co.id/Clear-case-airbag-poco-C65-X5-Poco-M5-Poco-X3-Poco-M4pro-case-bening-poco-i.913643695.28074694878?extraParams=%7B%22display_model_id%22%3A237326314358%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rasi-m5in1xzlv02ec8"",""Clear case airbag poco  C65 X5 Poco M5 Poco X3 Poco M4pro case bening poco"",""14.000"",""-60%"",""4.9"",""148 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Blue-Light-Anti-Radiasi-Vivo-V21-V23e-V20-V20Se-V15-V17-V15-Pro-V17-Pro-V19-V7-Plus-anti-gores-Anti-Radiasi-Full-Layar-i.913643695.21988055409?extraParams=%7B%22display_model_id%22%3A194572066993%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7qul0-livflip77bj567"",""Tempered Glass Anti Blue Light Anti Radiasi Vivo V21 V23e V20 V20Se V15 V17 V15 Pro V17 Pro V19 V7 Plus anti gores  Anti Radiasi Full Layar"",""13.300"",""-62%"",""4.7"",""117 terjual"""
"https://shopee.co.id/Clear-case-AirBag-Samsung-A24-4G-A25-5G-A30-A30S-A31-A32-4G-2021-A32-5G-2021-A33-5G-A34-5G-A35-5G-i.913643695.27874510710?extraParams=%7B%22display_model_id%22%3A223751328542%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rasa-m5e2ig8394m5bf"",""Clear case AirBag Samsung A24 4G A25 5G A30 A30S A31 A32 4G 2021 A32 5G 2021 A33 5G A34 5G A35 5G"",""12.950"",""-63%"",""4.9"",""3RB+ terjual"""
"https://shopee.co.id/HD-Anti-Static-Redmi-15C-4G-15C-5G-12-12C-13-13C-14C-14C-5G-10-10-4G-10-2022-10-5G-10a-10c-10-Prime-11-11-Prime-5G-10X-4G-10X-5G-10X-Pro-5G-9-9a-9c-9c-NFC-9-Prime-9i-9T-8-8a-8a-Pro-tempered-glass-redmi-anti-gores-bening-redmi-i.913643695.25655754190?extraParams=%7B%22display_model_id%22%3A250150354193%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rbk1-ma3u944q9azxc7"",""HD Anti Static Redmi 15C 4G 15C 5G 12 12C 13 13C 14C 14C 5G 10 10 4G 10 2022 10 5G 10a 10c 10 Prime 11 11 Prime 5G  10X 4G 10X 5G 10X Pro 5G 9 9a 9c 9c NFC 9 Prime 9i 9T 8 8a 8a Pro tempered glass redmi anti gores bening redmi"",""12.000"",""-60%"",""4.8"",""4RB+ terjual"""
"https://shopee.co.id/Full-layar-ANTI-RADIASI-anti-gores-Poco-C71-C75-C75X-C65-C31-C40-C50-C51-C55-C61-X6-Pro-X7-PRO-X3-X3-GT-X3-NFC-X3-Pro-X4-GT-X4-Pro-X5-X5-Pro-X6-M5-M5s-M4-Pro-M6-Pro-M4-M3-M3-Pro-M2-M2-Pro-tempered-glass-poco-i.913643695.56200614224?extraParams=%7B%22display_model_id%22%3A69596890768%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/sg-11134201-821ef-mgiqh9dfeosp98"",""Full layar ANTI RADIASI anti gores  Poco C71 C75 C75X C65 C31 C40 C50 C51 C55 C61 X6 Pro X7 PRO X3 X3 GT X3 NFC X3 Pro X4 GT X4 Pro X5 X5 Pro X6 M5 M5s M4 Pro M6 Pro M4 M3 M3 Pro M2 M2 Pro tempered glass poco"",""12.960"",""-64%"",""4.5"",""81 terjual"""
"https://shopee.co.id/Tempered-Glass-Bening-oppo-A5-A5X-A5-Pro-A5-2020-A9-2020-A92-A92S-A93-A93-A94-A95-A36-A52-A53-A53S-A38-A37-Neo9-K7-5G-K9-K9-Pro-K10-K3-K5-anti-gores-oppo-i.913643695.40622476543?extraParams=%7B%22display_model_id%22%3A261829178466%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81zte-mfano7fp34soe0"",""Tempered Glass Bening oppo A5 A5X A5 Pro A5 2020 A9 2020 A92 A92S A93 A93 A94 A95 A36 A52 A53 A53S A38 A37 Neo9 K7 5G K9 K9 Pro K10 K3 K5 anti gores oppo"",""12.600"",""-65%"",""4.7"",""242 terjual"""
"https://shopee.co.id/Tempered-Glass-HD-Anti-Static-Oppo-A78-4G-A78-5G-A77-2022-A77-4G-A77-5G-A77s-A76-A74-4G-A74-5G-A73-2020-A73-5G-A72-A72-5G-A97-A96-A95-4G-A95-5G-A94-4G-A94-5G-A93-2020-A93-5G-A92-A92s-A91-A71-A7N-A7X-AX7-Pro-Anti-Gores-Full-Layar-Full-Screen-Full-Cover-i.913643695.25255753825?extraParams=%7B%22display_model_id%22%3A245150359486%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r990-lpzk9mbndvf4a2"",""Tempered Glass HD Anti Static Oppo A78 4G A78 5G A77 2022 A77 4G A77 5G A77s A76 A74 4G A74 5G A73 2020 A73 5G A72 A72 5G A97 A96 A95 4G A95 5G A94 4G A94 5G A93 2020 A93 5G A92 A92s A91 A71 A7N A7X AX7 Pro Anti Gores Full Layar Full Screen Full Cover"",""13.800"",""-54%"",""4.8"",""634 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Spy-Samsung-M30S-M30-M40-M50-M01S-M02-M02S-M10-M10S-M20-M20S-Anti-Gores-samsung-i.913643695.23939330052?extraParams=%7B%22display_model_id%22%3A221493149973%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81zte-mfl1quyk61ai0a"",""Tempered Glass Anti Spy Samsung M30S M30 M40 M50 M01S M02 M02S M10 M10S M20 M20S Anti Gores samsung"",""12.150"",""-73%"",""4.8"",""323 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-blue-light-Realme-Note-70-70T-80-60x-60-50-Pelindung-Layar-Handphone-i.913643695.26909655580?extraParams=%7B%22display_model_id%22%3A246495141221%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224o-ml2ecmakym0ye0"",""Tempered Glass Anti blue light Realme Note 70 70T 80 60x 60 50  Pelindung Layar Handphone"",""13.300"",""-62%"",""4.9"",""205 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-spy-vivo-Y51a-2021-Y51-2020-Y55-5G-Y55s-5G-Y50T-Y54s-Y54s-5G-Y66-Y70-Y70s-Y71-Y72-Y74s-Y72-5g-Y75-5g-Y75s-Y76-5g-Y76s-Y77-2022-Y77s-Z5x-Anti-gores-Anti-intip-privacy-pelindung-layar-full-cover-i.913643695.25471827435?extraParams=%7B%22display_model_id%22%3A158571474149%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rasi-m3vnbhllvnx6ac"",""Tempered Glass Anti spy vivo Y51a 2021 Y51 2020 Y55 5G Y55s 5G  Y50T Y54s Y54s 5G  Y66 Y70 Y70s  Y71 Y72 Y74s Y72 5g Y75 5g Y75s Y76 5g Y76s Y77 2022 Y77s Z5x Anti gores Anti intip privacy  pelindung layar  full cover"",""12.150"",""-73%"",""4.8"",""376 terjual"""
"https://shopee.co.id/Tempered-Glass-kaca-bening-9D-Samsung-A10-A10s-A11-A12-A20-A20e-A20s-A21-A21s-A50-A50S-A51-A52-A52-5G-A52S-5G-A53-5G-A54-5G-A55-5G-A40S-F12-F22-F23-F32-F41-F42-5G-F62-M54-5G-A74-5G-A73-5G-anti-gores-bening-full-layar-i.913643695.29718283621?extraParams=%7B%22display_model_id%22%3A197995210696%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-82251-mhvemfhhnw8y8f"",""Tempered Glass kaca bening 9D Samsung A10 A10s A11 A12 A20 A20e A20s A21 A21s A50 A50S A51 A52 A52 5G A52S 5G A53 5G A54 5G A55 5G A40S F12 F22 F23 F32 F41 F42 5G F62 M54 5G A74 5G A73 5G anti gores bening full layar"",""12.950"",""-63%"",""4.8"",""952 terjual"""
"https://shopee.co.id/Anti-spy-Glass-Redmi-A5-4G-A3-A3-Pro-Anti-gores-privacy-full-Layar-i.913643695.28853577439?extraParams=%7B%22display_model_id%22%3A248050363000%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rbk4-m833cib3b5s267"",""Anti spy Glass  Redmi  A5 4G A3 A3 Pro Anti gores privacy full Layar"",""12.146"",""-73%"",""4.7"",""2RB+ terjual"""
"https://shopee.co.id/Tempered-glass-anti-spy-ZTE-Nubia-neo-2-5g-2024-Axon-60-Nubia-Neo-5G-nubia-Neo-Blade-V50-Des.-5g-4g-nubia-Neo-5G-nubia-Music-nubia-Focus-5g-anti-gores-full-layar-i.913643695.25838053342?extraParams=%7B%22display_model_id%22%3A233430206015%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/sg-11134207-7rena-m2aivsafhsu3dc"",""Tempered glass anti spy ZTE Nubia neo 2 5g 2024 Axon 60 Nubia Neo 5G nubia Neo Blade V50 Des. 5g/4g  nubia Neo 5G  nubia Music nubia Focus 5g  anti gores full layar"",""12.150"",""-73%"",""4.8"",""693 terjual"""
"https://shopee.co.id/Tempered-Glass-HD-Anti-Static-Oppo-F9-F9-Pro-F5-F7-F11-F11-Pro-F1s-(A59)-F19-F19-Pro-F19-Pro-F17-F17-2020-F17-Pro-F15-F15-2020-Anti-Gores-Full-Layar-Full-Screen-Full-Cover-i.913643695.25955754248?extraParams=%7B%22display_model_id%22%3A166287763138%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98p-lpzk9mep6l144c"",""Tempered Glass HD Anti Static Oppo F9 F9 Pro F5 F7 F11 F11 Pro F1s (A59) F19 F19 Pro F19 Pro+ F17 F17 2020 F17 Pro F15 F15 2020 Anti Gores Full Layar Full Screen Full Cover"",""13.800"",""-54%"",""4.9"",""578 terjual"""
"https://shopee.co.id/TG-full-anti-spy-realme-7i-7-7-Pro5-5i-5-pro-6-6i-6S-8-8i-8-Pro-tempered-glass-anti-spy-realme-i.913643695.23639329826?extraParams=%7B%22display_model_id%22%3A184220354200%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztk-mep992swn9ja48"",""TG full anti spy realme 7i 7 7 Pro5 5i 5 pro 6 6i 6S 8 8i 8 Pro tempered glass anti spy realme"",""12.150"",""-73%"",""4.8"",""405 terjual"""
"https://shopee.co.id/Tempered-Glass-Bening-Redmi-14C-13X-13-13C-12-12C-10-10A-10C-10X-5G-10X-pro-10-prime-11-prime-anti-gores-redmi-i.913643695.41222485003?extraParams=%7B%22display_model_id%22%3A281828947770%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztn-mff3xlwyq2a3ac"",""Tempered Glass Bening Redmi 14C 13X 13 13C 12 12C 10 10A 10C 10X 5G 10X pro 10 prime 11 prime anti gores redmi"",""12.600"",""-65%"",""4.6"",""168 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Spy-iPhone-14-iPhone-14-Max-iPhone-14-Pro-iPhone-14-Pro-Max-Anti-Gores-iphone-Anti-Spy-Privacy-Full-Layar-i.913643695.19678687984?extraParams=%7B%22display_model_id%22%3A221493151853%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98p-lls7j1jkagp3e6"",""Tempered Glass Anti Spy iPhone 14 iPhone 14 Max iPhone 14 Pro iPhone 14 Pro Max Anti Gores iphone  Anti Spy Privacy Full Layar"",""12.350"",""-87%"",""4.7"",""116 terjual"""
"https://shopee.co.id/Tempered-glass-bening-vivo-Y05-Y04-Y01-Y1S-Y02-Y02S-Y02A-Y02T-Y03-Y03T-Y3S-Y5S-Y7S-Y9S-Y11-Y11S-Y27-Y27S-Y28-Y28S-Y29-Y29S-Y90-Y91-Y91C-Y91i-Y93-Y95-Y97-Y36-Y36i-Y56-Y54S-Y72-Y73-Y73S-Y74S-Y75-Y75S-Y76-Y76S-Y77-Y77S-Y70-Y70S-Y71-X27Pro-X30-X30Pro-X21-Z5X-i.913643695.40322476548?extraParams=%7B%22display_model_id%22%3A301828952944%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztd-mfano7g0txqj20"",""Tempered glass bening vivo Y05 Y04 Y01 Y1S Y02 Y02S Y02A Y02T Y03 Y03T Y3S Y5S Y7S Y9S Y11 Y11S Y27 Y27S Y28 Y28S Y29 Y29S Y90 Y91 Y91C Y91i Y93 Y95 Y97 Y36 Y36i Y56 Y54S Y72 Y73 Y73S Y74S Y75 Y75S Y76 Y76S Y77 Y77S Y70 Y70S Y71 X27Pro X30 X30Pro X21 Z5X"",""12.600"",""-65%"",""4.6"",""428 terjual"""
"https://shopee.co.id/Tempered-Glass-HD-Anti-Static-Samsung-A70-A70s-A71-A72-4G-A72-5G-A73-5G-A74-5G-A80-A81-A90-5G-A91-A60-Anti-Gores-Full-Layar-Full-Screen-Full-Cover-i.913643695.24255759178?extraParams=%7B%22display_model_id%22%3A207245023551%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98q-lpzkt1dygtyq2a"",""Tempered Glass HD Anti Static Samsung A70 A70s A71 A72 4G A72 5G A73 5G A74 5G A80 A81 A90 5G A91 A60 Anti Gores Full Layar Full Screen Full Cover"",""13.800"",""-54%"",""4.9"",""434 terjual"""
"https://shopee.co.id/Clear-case-airbag-Vivo-Y91-Y95-Y93-Y93S-Y91C-Y50-Y51-2021-Y51A-case-bening-vivo-i.913643695.27774520094?extraParams=%7B%22display_model_id%22%3A39515612163%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rasd-m5e7enn2idja7b"",""Clear case airbag Vivo Y91 Y95 Y93 Y93S Y91C Y50 Y51 2021 Y51A case bening vivo"",""12.600"",""-64%"",""4.8"",""114 terjual"""
"https://shopee.co.id/HD-Anti-Static-Vivo-Y400-Y12-Y12S-Y17S-Y19-4G-Y19S-PRO-Y19-5G-Y19S-5G-Y1S-Y01-Y02-Y02S-Y03T-Y04-Y05-Y3-Y3S-Y5S-Y7S-Y9S-Y11-Y11S-Y12-Y12A-Y12G-Y12i-Y12S-Y15-Y15S-Y15i-Y15S-Y16-Y17-Y19-Tempered-glass-vivo-i.913643695.25955754241?extraParams=%7B%22display_model_id%22%3A89494885906%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rbk3-ma3u944q6hv132"",""HD Anti Static Vivo Y400 Y12 Y12S Y17S Y19 4G Y19S PRO Y19 5G Y19S 5G Y1S Y01 Y02 Y02S Y03T Y04 Y05 Y3 Y3S Y5S Y7S Y9S Y11 Y11S Y12 Y12A Y12G Y12i Y12S Y15 Y15S Y15i Y15S Y16 Y17 Y19 Tempered glass vivo"",""12.300"",""-59%"",""4.9"",""1RB+ terjual"""
"https://shopee.co.id/TG-full-layar-anti-radiasi-redmi-note-13-13R-14-14S-11-11S-10S-10T-12-12S-9-9T-9S-A2-A2-5i-6-7-7S-8-8T-11E-11T-5-11-Pro-11-Promax-11-Pro-10-Pro-10-10lite-10-Promax-12-Pro-12-Pro-Pro-9-promax-7-pro-8-pro-5-pro-tempered-glass-anti-gores-redmi-note-i.913643695.57100550198?extraParams=%7B%22display_model_id%22%3A272110727646%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224s-mgfzoblnd8nc42"",""TG full layar anti radiasi redmi note 13 13R 14 14S 11 11S 10S 10T 12 12S 9 9T 9S A2 A2+ 5i 6 7 7S 8 8T 11E 11T 5 11 Pro 11 Promax 11 Pro+ 10 Pro 10 10lite 10 Promax 12 Pro 12 Pro+ Pro 9 promax 7 pro 8 pro 5 pro tempered glass anti gores redmi note"",""12.960"",""-64%"",""4.8"",""180 terjual"""
"https://shopee.co.id/TG-full-matte-glass-samsung-A56-A36-S24-FE-A55-A50-A50S-A51-A52-A52S-A53-A54-A30-A30S-A31-A32-A32-A7-2018-A71-A71-A70-A70s-A72-A73-A80-A90-tempered-glass-samsung-i.913643695.48850648831?extraParams=%7B%22display_model_id%22%3A360055045314%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""TG full matte glass samsung A56 A36 S24 FE A55 A50 A50S A51 A52 A52S A53 A54 A30 A30S A31 A32 A32 A7 2018 A71 A71 A70 A70s A72 A73 A80 A90 tempered glass samsung"",""12.960"",""-64%"",""4.9"",""112 terjual"""
"https://shopee.co.id/Tempered-Glass-HD-Anti-Static-Reno-8-4G-8-5G-8T-4G-8-Pro-5G-8-Pro-8Z-5G-8-Lite-7-4G-7-5G-7-Pro-7-Se-5G-7Z-5G-6-4G-6-5G-6-Lite-6.4-6.6-6Z-5-4G-5-5G-5-Lite-5F-5Z-4-4G-4-5G-4-Lite-4-Se-4F-3-3-Pro-2-2F-2Z-10X-Zoom-Anti-Gores-Full-Layar-Full-Screen-Full-Cover-i.913643695.25055753840?extraParams=%7B%22display_model_id%22%3A250150348820%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r990-lpv8cnk1ctq7e7"",""Tempered Glass HD Anti Static Reno 8 4G 8 5G 8T 4G 8 Pro 5G 8 Pro+ 8Z 5G 8 Lite 7 4G 7 5G 7 Pro 7 Se 5G 7Z 5G 6 4G 6 5G 6 Lite 6.4 6.6 6Z 5 4G 5 5G 5 Lite 5F 5Z 4 4G 4 5G 4 Lite 4 Se 4F 3 3 Pro 2 2F 2Z 10X Zoom Anti Gores Full Layar Full Screen Full Cover"",""13.800"",""-54%"",""4.9"",""208 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Blue-Light-Samsung-M10-M10s-M20-M20s-M30-M30s-M40-M50-M11-M12-M21-M21s-M31-M31s-M51-M01-M01s-M02-M02s-Tempered-Glass-Anti-Radiasi-Full-Layar-i.913643695.23165981030?extraParams=%7B%22display_model_id%22%3A147011452568%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztn-mf7s0byem39p2e"",""Tempered Glass Anti Blue Light Samsung M10 M10s M20 M20s M30 M30s M40 M50 M11 M12 M21 M21s M31 M31s M51 M01 M01s M02 M02s Tempered Glass Anti Radiasi Full Layar"",""13.300"",""-62%"",""4.9"",""352 terjual"""
"https://shopee.co.id/Tempered-Glass-anti-spy-vivo-Y35-Y35-5G-V21e-V21e-5G-Y79-lama-anti-Gores-Privacy-full-Layar-i.913643695.29403481565?extraParams=%7B%22display_model_id%22%3A207601138508%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rasi-m3xhiup2ps8e96"",""Tempered Glass anti spy vivo Y35 Y35 5G V21e V21e 5G Y79 lama anti Gores Privacy full Layar"",""12.150"",""-73%"",""4.8"",""314 terjual"""
"https://shopee.co.id/Packing-tambahan-additional-buble-wrap-ektra-buble-buble-tambahan-i.913643695.20792916831?extraParams=%7B%22display_model_id%22%3A232007256099%2C%22model_selection_logic%22%3A3%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98v-llfhwb2i3t61ab"",""Packing tambahan / additional buble wrap/ektra buble/buble tambahan"",""2.800"",""-65%"",""4.8"",""4RB+ terjual"""
"https://shopee.co.id/TG-full-matte-glass-redmi-Note-10-4G-10-5G-10S-10T-10-lite-10-pro-10-pro-max-11-4G-11-5G-11e-11T-5G-11-pro-5G-11-pro-11S-tempered-glass-redmi-note-i.913643695.20578677203?extraParams=%7B%22display_model_id%22%3A127549828415%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""TG full matte glass redmi Note 10 4G /10 5G /10S /10T /10 lite /10 pro /10 pro max /11 4G / 11 5G /11e / 11T 5G /11 pro 5G /11 pro+ / 11S tempered glass redmi note"",""12.150"",""-73%"",""4.6"",""237 terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Spy-Xiaomi-Mi-11-Lite-Mi-9-Mi-9-Lite-Mi-9X-Mi-9T-Mi-9T-Pro-Anti-Gores-Anti-Spy-Privacy-Full-Layar-i.913643695.19578687935?extraParams=%7B%22display_model_id%22%3A146818623396%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98p-lulfqq792g5048"",""Tempered Glass Anti Spy Xiaomi Mi 11 Lite Mi 9 Mi 9 Lite Mi 9X Mi 9T Mi 9T Pro Anti Gores Anti Spy Privacy Full Layar"",""12.150"",""-73%"",""4.4"",""300 terjual"""
"https://shopee.co.id/Tempered-Glass-Bening-vivo-Y27-Y27s-Y28-Y28S-Y29-Y29S-Y90-Y91-Y91C-Y91i-Y93-Y95-Y97-Y36-Y36i-Anti-gores-vivo-i.913643695.40422476485?extraParams=%7B%22display_model_id%22%3A271828953363%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81zte-mfano7fp34soe0"",""Tempered Glass Bening vivo Y27 Y27s Y28 Y28S Y29 Y29S Y90 Y91 Y91C Y91i Y93 Y95 Y97 Y36 Y36i Anti gores vivo"",""12.600"",""-65%"",""4.6"",""574 terjual"""
"https://shopee.co.id/clear-case-airbag-Oppo-A3S-A5S-A1K-A1-A3-A7-A8-A9-case-bening-oppo-i.913643695.28074520124?extraParams=%7B%22display_model_id%22%3A257548091762%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rasb-m5e3i5nw4owm6a"",""clear case airbag Oppo A3S A5S A1K A1 A3 A7 A8 A9 case bening oppo"",""14.000"",""-60%"",""4.9"",""406 terjual"""
"https://shopee.co.id/Tempered-Glass-Bening-vivo-V60-Lite-5G-V60-Lite-4g-V50-Lite-4G-V50-Lite-5G-V40-Lite-4G-V40-Lite-5G-V30-V20-SE-V21-V21E-V21S-V23-V23E-V25-V25E-V27E-V29E-V20-V20Pro-V19-V9-V19Neo-V9Pro-V19Pro-V7-V17-V7-V17Pro-V5-V15-V5S-V15Pro-V11-V11i-V11Pro-S1-S1Pro-Z1-i.913643695.26042492303?extraParams=%7B%22display_model_id%22%3A281828941864%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81zte-mfano7fp34soe0"",""Tempered Glass Bening vivo V60 Lite 5G V60 Lite 4g V50 Lite 4G V50 Lite 5G V40 Lite 4G V40 Lite 5G V30 V20 SE V21 V21E V21S V23 V23E V25 V25E V27E V29E V20 V20Pro V19 V9 V19Neo V9Pro V19Pro V7 V17 V7+ V17Pro V5 V15 V5S V15Pro V11 V11i V11Pro S1 S1Pro Z1"",""12.600"",""-65%"",""4.7"",""270 terjual"""
